Main CAT,Sub CAT,Class,Sub Class,Company,Brand,SKU Description,Year,Total Sellout,Data_Quality_Flag
Spices & Seasonings,Seasonings,Mixed Seasonings,Mixed Spices,شركة عافيه العالمية,Afia,AFIA BAHARAT ARABIC MIX 160G,2025,4507.870999999999,whitespace_cleaned:Company|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Mixed Spices,شركة عافيه العالمية,Afia,AFIA BAHARAT ARABIC MIX 160G,2025,59056.244000000064,whitespace_cleaned:Company|sku_trailing_period_removed|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Biryani Masala,مؤسسات سقالة التجارية,Shan,SHAN BIRYANI MASALA 2X50G,2026,34638.859547999906,whitespace_cleaned:Company|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Biryani Spices,مؤسسات سقالة التجارية,Shan,SHAN BIRYANI MASALA 2X50G,2026,61356.82623299959,whitespace_cleaned:Company|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Sambosa Spices,مؤسسة بهارات اسرار الامارات التجارية,Asrar,ASRAR ALAMRAT.STUFE&SAMBOS120G,2026,6055.286634000002,whitespace_cleaned:Company|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Shawarma Spices,مؤسسة بهارات اسرار الامارات التجارية,Asrar,ASRAR ALAMRAT.STUFE&SAMBOS120G,2026,15110.216753,whitespace_cleaned:Company|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Mixed Spices,مؤسسة لولوة ابراهيم محمد الحلوه للتجارة,Khwlah,KHWLAH MIX SPICES 300G,2025,2287.82,whitespace_cleaned:Company|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Mixed Spices,مؤسسة لولوة ابراهيم محمد الحلوه للتجارة,Khwlah,KHWLAH MIX SPICES 300G,2025,17179.12300000002,whitespace_cleaned:Company|sku_trailing_period_removed|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Hab Mix Spices,مؤسسة لولوة ابراهيم محمد الحلوه للتجارة,Khwlah,KHWLAH MIX SPICES HAB 250G,2025,1361.469,whitespace_cleaned:Company|duplicate_key_same_year_review
Spices & Seasonings,Seasonings,Mixed Seasonings,Hab Mix Spices,مؤسسة لولوة ابراهيم محمد الحلوه للتجارة,Khwlah,KHWLAH MIX SPICES HAB 250G,2025,16181.538,whitespace_cleaned:Company|sku_trailing_period_removed|duplicate_key_same_year_review
Spices & Seasonings,Stocks & Bouillons,Stocks & Cubes,Chicken Stock,شركة نستله العربية السعودية,Maggi,MAGGI STOCK CHICKEN 18G,2025,325798.2930000001,whitespace_cleaned:Company|duplicate_key_same_year_review
Spices & Seasonings,Stocks & Bouillons,Stocks & Cubes,Chicken Stock,شركة نستله العربية السعودية,Maggi,MAGGI STOCK CHICKEN 18G,2025,2334379.219,whitespace_cleaned:Company|sku_trailing_period_removed|duplicate_key_same_year_review
